Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Colby Parkinson,22.0,2021,TE,SEA,14.0,1.0,,,,,,0.0,0.0,0.0,8.0,5.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Beasley,32.0,2021,WR,BUF,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,82.0,693.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,133.0,159.0,169.0,138.0,143.8,53.0
Cole Kmet,22.0,2021,TE,CHI,17.0,17.0,,,,,,1.0,0.0,0.0,93.0,60.0,612.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,186.0,187.0,188.0,187.4,22.0
Colin Thompson,28.0,2021,TE,CAR,11.0,2.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Johnson,24.0,2021,WR,NYG,12.0,1.0,,,,,,0.0,0.0,0.0,21.0,11.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colt McCoy,35.0,2021,QB,ARI,8.0,3.0,99.0,74.0,740.0,3.0,1.0,22.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooper Kupp,28.0,2021,WR,LAR,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,191.0,145.0,1947.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,46.0,53.0,43.0,46.0,17.0
Cooper Rush,28.0,2021,QB,DAL,5.0,1.0,47.0,30.0,422.0,3.0,1.0,9.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cordarrelle Patterson,30.0,2021,RB,ATL,16.0,13.0,1.0,0.0,0.0,0.0,0.0,153.0,618.0,6.0,69.0,52.0,548.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,,258.0,248.3,73.0
Corey Clement,27.0,2021,RB,DAL,17.0,0.0,,,,,,33.0,140.0,0.0,7.0,6.0,29.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,104.0
Corey Davis,26.0,2021,WR,NYJ,9.0,9.0,,,,,,0.0,0.0,0.0,59.0,34.0,492.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,105.0,135.0,84.0,95.6,39.0
Courtland Sutton,26.0,2021,WR,DEN,17.0,16.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,776.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,81.0,96.0,69.0,79.6,33.0
Craig Reynolds,25.0,2021,RB,DET,5.0,2.0,,,,,,55.0,230.0,0.0,8.0,7.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Samuel,25.0,2021,WR,WAS,5.0,1.0,,,,,,4.0,11.0,0.0,9.0,6.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,120.0,111.0,115.0,118.2,45.0
Cyril Grayson,28.0,2021,WR,TAM,5.0,3.0,,,,,,1.0,14.0,0.0,12.0,10.0,212.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Andre Swift,22.0,2021,RB,DET,13.0,4.0,1.0,0.0,0.0,0.0,0.0,151.0,617.0,5.0,78.0,62.0,452.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,33.0,38.0,35.0,36.8,19.0
D'Ernest Johnson,25.0,2021,RB,CLE,17.0,2.0,,,,,,100.0,534.0,3.0,25.0,19.0,137.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Onta Foreman,25.0,2021,RB,TEN,9.0,3.0,,,,,,133.0,566.0,3.0,11.0,9.0,123.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,94.0
D'Wayne Eskridge,24.0,2021,WR,SEA,10.0,0.0,,,,,,4.0,59.0,0.0,20.0,10.0,64.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Montgomery,25.0,2021,WR,NYJ,3.0,0.0,,,,,,0.0,0.0,0.0,6.0,3.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Moore,24.0,2021,WR,CAR,17.0,17.0,,,,,,8.0,48.0,0.0,163.0,93.0,1157.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,50.0,61.0,51.0,53.4,22.0
D.K. Metcalf,24.0,2021,WR,SEA,17.0,17.0,,,,,,1.0,6.0,0.0,129.0,75.0,967.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,19.0,20.0,18.8,6.0
DJ Chark,25.0,2021,WR,JAX,4.0,4.0,,,,,,0.0,0.0,0.0,22.0,7.0,154.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,79.0,117.0,106.0,102.0,40.0
Dak Prescott,28.0,2021,QB,DAL,16.0,16.0,596.0,410.0,4449.0,37.0,10.0,48.0,146.0,1.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,59.0,45.0,58.0,56.0,7.0
Dallas Goedert,26.0,2021,TE,PHI,15.0,14.0,,,,,,0.0,0.0,0.0,76.0,56.0,830.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,85.0,97.0,105.0,99.2,10.0
Dalton Schultz,25.0,2021,TE,DAL,17.0,15.0,,,,,,0.0,0.0,0.0,104.0,78.0,808.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,262.0,269.0,32.0
Dalvin Cook,26.0,2021,RB,MIN,13.0,13.0,,,,,,249.0,1159.0,6.0,49.0,34.0,224.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0
Damarea Crockett,24.0,2021,RB,DEN,12.0,0.0,,,,,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Harris,24.0,2021,RB,NWE,15.0,15.0,,,,,,202.0,929.0,15.0,21.0,18.0,132.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,88.0,113.0,57.0,72.0,28.0
Damien Williams,29.0,2021,RB,CHI,12.0,2.0,,,,,,40.0,164.0,2.0,23.0,16.0,103.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,276.0,176.0,211.5,58.0
Damiere Byrd,28.0,2021,WR,CHI,17.0,4.0,,,,,,0.0,0.0,0.0,38.0,26.0,329.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,119.0
Dan Arnold,26.0,2021,WR,2TM,11.0,4.0,,,,,,0.0,0.0,0.0,52.0,35.0,408.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,270.5,86.0
Daniel Brown,29.0,2021,WR,NYJ,12.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Carlson,26.0,2021,K,LVR,17.0,0.0,,,,,,,,,,,,,,23.0,22.0,13.0,12.0,7.0,6.0,43.0,40.0,33.0,30.0,,,,,,,,,,,,,,,,,,,,,,,202.0,103.0,210.0,183.6,9.0
Daniel Helm,26.0,2021,TE,LVR,9.0,1.0,,,,,,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Jones,24.0,2021,QB,NYG,11.0,11.0,361.0,232.0,2428.0,10.0,7.0,62.0,298.0,2.0,1.0,1.0,16.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,196.0,221.0,236.0,202.0,207.2,27.0
Danny Amendola,36.0,2021,WR,HOU,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,248.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Dante Pettis,26.0,2021,WR,NYG,3.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,87.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dare Ogunbowale,27.0,2021,RB,JAX,17.0,2.0,,,,,,43.0,137.0,1.0,21.0,13.0,114.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Bradwell,24.0,2021,RB,LAC,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Slayton,24.0,2021,WR,NYG,13.0,5.0,,,,,,1.0,-13.0,0.0,58.0,26.0,339.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,286.5,93.0
Darnell Mooney,24.0,2021,WR,CHI,17.0,14.0,,,,,,6.0,32.0,1.0,140.0,81.0,1055.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,124.0,137.0,122.0,128.6,50.0
Darrel Williams,26.0,2021,RB,KAN,17.0,7.0,,,,,,144.0,558.0,6.0,57.0,47.0,452.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,240.0,196.0,213.2,59.0
Darrell Daniels,27.0,2021,TE,ARI,15.0,4.0,,,,,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Henderson,24.0,2021,RB,LAR,12.0,10.0,,,,,,149.0,688.0,5.0,40.0,29.0,176.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,45.0,70.0,52.0,60.0,24.0
Darren Fells,35.0,2021,TE,DET,7.0,5.0,,,,,,0.0,0.0,0.0,5.0,4.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Waller,29.0,2021,TE,LVR,11.0,11.0,,,,,,0.0,0.0,0.0,93.0,55.0,665.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,26.0,22.0,22.0,22.4,2.0
Darrynton Evans,23.0,2021,RB,TEN,1.0,0.0,,,,,,2.0,7.0,0.0,2.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,,215.0,238.0,68.0
Davante Adams,29.0,2021,WR,GNB,16.0,16.0,,,,,,0.0,0.0,0.0,169.0,123.0,1553.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,10.0,6.0,6.6,1.0
David Blough,26.0,2021,QB,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Johnson,30.0,2021,RB,HOU,13.0,4.0,,,,,,67.0,228.0,0.0,42.0,32.0,225.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,121.0,130.0,125.0,129.8,41.0
David Montgomery,24.0,2021,RB,CHI,13.0,13.0,1.0,0.0,0.0,0.0,1.0,225.0,849.0,7.0,51.0,42.0,301.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,31.0,26.0,30.2,15.0
David Moore,26.0,2021,WR,DEN,2.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,107.0
David Njoku,25.0,2021,TE,CLE,16.0,11.0,,,,,,1.0,1.0,0.0,53.0,36.0,475.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,324.0,37.0
David Sills,25.0,2021,WR,NYG,4.0,1.0,,,,,,0.0,0.0,0.0,6.0,2.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davion Davis,25.0,2021,WR,HOU,2.0,1.0,,,,,,0.0,0.0,0.0,3.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Mills,23.0,2021,QB,HOU,13.0,11.0,394.0,263.0,2664.0,16.0,10.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,44.0
Davis Webb,26.0,2021,QB,BUF,1.0,0.0,,,,,,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawson Knox,25.0,2021,TE,BUF,15.0,14.0,,,,,,0.0,4.0,0.0,71.0,49.0,587.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,264.0,274.0,33.0
Dax Milne,22.0,2021,WR,WAS,13.0,1.0,,,,,,1.0,1.0,0.0,14.0,9.0,83.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dazz Newsome,22.0,2021,WR,CHI,3.0,1.0,,,,,,0.0,0.0,0.0,5.0,2.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,128.0
DeAndre Carter,28.0,2021,WR,WAS,17.0,6.0,,,,,,10.0,89.0,0.0,44.0,24.0,296.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,29.0,2021,WR,ARI,10.0,10.0,,,,,,0.0,0.0,0.0,64.0,42.0,572.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,17.0,19.0,17.2,4.0
DeSean Jackson,35.0,2021,WR,2TM,16.0,4.0,,,,,,1.0,4.0,0.0,34.0,20.0,454.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,300.0,280.3,92.0
DeVante Parker,28.0,2021,WR,MIA,10.0,8.0,,,,,,0.0,0.0,0.0,73.0,40.0,515.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,149.0,,116.0,134.2,52.0
DeVonta Smith,23.0,2021,WR,PHI,17.0,16.0,,,,,,0.0,0.0,0.0,104.0,64.0,916.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,73.0,78.0,76.0,77.0,31.0
Dede Westbrook,28.0,2021,WR,MIN,15.0,0.0,,,,,,0.0,0.0,0.0,15.0,10.0,68.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,129.0
DeeJay Dallas,23.0,2021,RB,SEA,17.0,0.0,,,,,,33.0,138.0,2.0,23.0,21.0,133.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,103.0
Deebo Samuel,25.0,2021,WR,SFO,16.0,15.0,2.0,1.0,24.0,1.0,0.0,59.0,365.0,8.0,121.0,77.0,1405.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,84.0,128.0,81.0,88.0,34.0
Demarcus Robinson,27.0,2021,WR,KAN,17.0,10.0,,,,,,0.0,0.0,0.0,41.0,25.0,264.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,278.5,90.0
Demetric Felton,23.0,2021,WR,CLE,16.0,2.0,,,,,,7.0,24.0,0.0,21.0,18.0,181.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,132.0
Demetrius Harris,30.0,2021,TE,ARI,14.0,4.0,,,,,,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denzel Mims,24.0,2021,WR,NYJ,11.0,3.0,,,,,,0.0,0.0,0.0,23.0,8.0,133.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,261.5,84.0
Deon Jackson,22.0,2021,RB,IND,9.0,0.0,,,,,,13.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deon Yelder,26.0,2021,TE,TAM,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deonte Harty,24.0,2021,WR,NOR,13.0,1.0,,,,,,5.0,41.0,0.0,59.0,36.0,570.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,106.0
Derek Carr,30.0,2021,QB,LVR,17.0,17.0,626.0,428.0,4804.0,23.0,14.0,40.0,108.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,213.0,180.0,179.0,186.4,25.0
Derek Carrier,31.0,2021,TE,LVR,5.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Watt,29.0,2021,RB,PIT,17.0,4.0,,,,,,1.0,1.0,0.0,3.0,3.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Gore,27.0,2021,RB,KAN,11.0,0.0,,,,,,51.0,256.0,2.0,9.0,8.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Henry,27.0,2021,RB,TEN,8.0,8.0,1.0,1.0,5.0,1.0,0.0,219.0,937.0,10.0,20.0,18.0,154.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,4.0,4.0,4.0
Devin Duvernay,24.0,2021,WR,BAL,16.0,7.0,,,,,,7.0,50.0,0.0,47.0,33.0,272.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,134.0
Devin Singletary,24.0,2021,RB,BUF,17.0,16.0,,,,,,188.0,870.0,7.0,50.0,40.0,228.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,117.0,146.0,104.0,112.4,37.0
Devin Smith,29.0,2021,WR,JAX,4.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,127.0
Devine Ozigbo,25.0,2021,RB,NOR,2.0,0.0,,,,,,1.0,-3.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devonta Freeman,29.0,2021,RB,BAL,16.0,8.0,,,,,,133.0,576.0,5.0,42.0,34.0,190.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devontae Booker,29.0,2021,RB,NYG,16.0,4.0,,,,,,145.0,593.0,2.0,45.0,40.0,268.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,199.0,200.0,55.0
Dez Fitzpatrick,24.0,2021,WR,TEN,4.0,0.0,,,,,,0.0,0.0,0.0,8.0,5.0,49.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,123.0
Dezmon Patmon,23.0,2021,WR,IND,8.0,0.0,,,,,,0.0,0.0,0.0,4.0,2.0,21.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diontae Johnson,25.0,2021,WR,PIT,16.0,14.0,,,,,,5.0,53.0,0.0,169.0,107.0,1161.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,60.0,49.0,54.0,51.8,21.0
Diontae Spencer,29.0,2021,WR,DEN,15.0,0.0,,,,,,0.0,0.0,0.0,4.0,1.0,-3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominik Eberle,25.0,2021,K,HOU,1.0,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Dafney,24.0,2021,TE,GNB,10.0,2.0,,,,,,0.0,0.0,0.0,4.0,2.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Parham,24.0,2021,TE,LAC,14.0,9.0,,,,,,0.0,0.0,0.0,27.0,20.0,190.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,312.5,36.0
Donovan Peoples-Jones,22.0,2021,WR,CLE,14.0,9.0,,,,,,0.0,0.0,0.0,58.0,34.0,597.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,284.0,283.0,271.3,87.0
Dontrell Hilliard,26.0,2021,RB,TEN,8.0,5.0,,,,,,56.0,350.0,2.0,26.0,19.0,87.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Lock,25.0,2021,QB,DEN,6.0,3.0,111.0,67.0,787.0,2.0,2.0,10.0,53.0,2.0,1.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,37.0
Drew Sample,25.0,2021,TE,CIN,17.0,8.0,,,,,,0.0,0.0,0.0,15.0,11.0,81.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,51.0
Duke Johnson,28.0,2021,RB,MIA,5.0,4.0,,,,,,71.0,330.0,3.0,5.0,4.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durham Smythe,26.0,2021,TE,MIA,17.0,12.0,,,,,,2.0,3.0,0.0,41.0,34.0,357.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,50.0
Dustin Hopkins,31.0,2021,K,2TM,17.0,0.0,,,,,,,,,,,,,,15.0,15.0,14.0,13.0,5.0,2.0,34.0,30.0,44.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,256.0,246.0,286.3,26.0
Dwayne Washington,27.0,2021,RB,NOR,14.0,0.0,,,,,,4.0,16.0,0.0,2.0,2.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyami Brown,22.0,2021,WR,WAS,15.0,6.0,,,,,,1.0,-4.0,0.0,25.0,12.0,165.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,304.0,98.0
Easop Winston,25.0,2021,WR,NOR,3.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,126.0
Eddy Pi̱eiro,26.0,2021,K,NYJ,5.0,0.0,,,,,,,,,,,,,,4.0,4.0,3.0,3.0,1.0,1.0,8.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Mitchell,23.0,2021,RB,SFO,11.0,10.0,,,,,,207.0,963.0,5.0,20.0,19.0,137.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,61.0
Elijah Moore,21.0,2021,WR,NYJ,11.0,6.0,,,,,,5.0,54.0,1.0,77.0,43.0,538.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,136.0,167.0,149.0,145.6,55.0
Elijhaa Penny,28.0,2021,RB,NYG,17.0,3.0,,,,,,24.0,99.0,1.0,13.0,9.0,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliott Fry,27.0,2021,K,2TM,2.0,0.0,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Sanders,34.0,2021,WR,BUF,14.0,13.0,,,,,,2.0,31.0,0.0,72.0,42.0,626.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,209.0,201.0,189.0,195.4,63.0
Eno Benjamin,22.0,2021,RB,ARI,9.0,0.0,,,,,,34.0,118.0,1.0,7.0,6.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,91.0
Equanimeous St. Brown,25.0,2021,WR,GNB,13.0,2.0,,,,,,3.0,14.0,0.0,17.0,9.0,98.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Ebron,28.0,2021,TE,PIT,8.0,3.0,,,,,,1.0,1.0,1.0,18.0,12.0,84.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,212.0,185.0,225.0,217.2,25.0
Eric Saubert,27.0,2021,TE,DEN,17.0,4.0,,,,,,0.0,0.0,0.0,12.0,8.0,47.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Tomlinson,29.0,2021,TE,BAL,17.0,7.0,,,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethan Wolf,26.0,2021,TE,NOR,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Engram,27.0,2021,TE,NYG,15.0,12.0,,,,,,1.0,-3.0,0.0,73.0,46.0,408.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,164.0,159.0,151.0,159.8,16.0
