Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Jojo Natson,26.0,2020,WR,CLE,3.0,0.0,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3
Jonathan Brown,28.0,2020,K,JAX,1.0,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0
Jonathan Taylor,21.0,2020,RB,IND,15.0,13.0,,,,,,232.0,1169.0,11.0,39.0,36.0,299.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,38.0,42.8,21.0,252.8,216.8
Jonathan Ward,23.0,2020,RB,ARI,14.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1
Jonathan Williams,26.0,2020,RB,DET,5.0,0.0,,,,,,1.0,5.0,0.0,4.0,4.0,21.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.6
Jonnu Smith,25.0,2020,TE,TEN,15.0,14.0,,,,,,2.0,4.0,1.0,65.0,41.0,448.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,,,154.0,160.3,18.0,140.2,99.2
Jordan Akins,28.0,2020,TE,HOU,13.0,5.0,,,,,,1.0,4.0,0.0,49.0,37.0,403.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7,46.7
Jordan Howard,26.0,2020,RB,2TM,7.0,4.0,,,,,,35.0,60.0,4.0,1.0,1.0,-3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,74.0,91.3,35.0,28.7,27.7
Jordan Reed,30.0,2020,TE,SFO,10.0,1.0,,,,,,0.0,0.0,0.0,46.0,26.0,231.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,,,,304.0,43.0,73.1,47.1
Jordan Thomas,24.0,2020,TE,2TM,6.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.3
Jordan Wilkins,26.0,2020,RB,IND,15.0,0.0,,,,,,84.0,308.0,1.0,16.0,12.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,47.3
Joseph Charlton,23.0,2020,K,CAR,16.0,0.0,1.0,1.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Josh Adams,24.0,2020,RB,NYJ,8.0,0.0,,,,,,29.0,157.0,2.0,8.0,6.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,,,,408.0,103.0,36.6,30.6
Josh Allen,24.0,2020,QB,BUF,16.0,16.0,572.0,396.0,4544.0,37.0,10.0,102.0,421.0,8.0,1.0,1.0,12.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,99.0,93.8,10.0,390.06,389.06
Josh Hill,30.0,2020,TE,NOR,14.0,7.0,,,,,,0.0,0.0,0.0,10.0,8.0,46.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,,,,302.0,42.0,16.6,8.6
Josh Jacobs,22.0,2020,RB,LVR,15.0,15.0,,,,,,273.0,1065.0,12.0,45.0,33.0,238.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,12.0,12.0,7.0,231.3,198.3
Josh Lambo,30.0,2020,K,JAX,4.0,0.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,223.0,,,257.0,261.7,21.0,24.0,24.0
Josh Malone,24.0,2020,WR,NYJ,4.0,0.0,,,,,,1.0,12.0,0.0,6.0,4.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,2.8
Josh Reynolds,25.0,2020,WR,LAR,16.0,13.0,,,,,,1.0,5.0,0.0,81.0,52.0,618.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,85.0,122.3,70.3
Joshua Dobbs,25.0,2020,QB,PIT,1.0,0.0,5.0,4.0,2.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,,,,396.0,55.0,2.08,2.08
Joshua Kelley,23.0,2020,RB,LAC,14.0,0.0,,,,,,111.0,354.0,2.0,23.0,23.0,148.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,193.7,58.0,81.2,58.2
Josiah Deguara,23.0,2020,TE,GNB,2.0,1.0,,,,,,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,,,,393.5,63.0,2.2,1.2
JuJu Smith-Schuster,24.0,2020,WR,PIT,16.0,14.0,,,,,,0.0,0.0,0.0,128.0,97.0,831.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,40.0,33.8,12.0,228.1,131.1
Julian Edelman,34.0,2020,WR,NWE,6.0,1.0,2.0,2.0,38.0,0.0,0.0,2.0,22.0,0.0,39.0,21.0,315.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,75.0,76.0,32.0,56.22,35.22
Julio Jones,31.0,2020,WR,ATL,9.0,9.0,,,,,,0.0,0.0,0.0,68.0,51.0,771.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,20.0,15.3,4.0,146.1,95.1
Justice Hill,23.0,2020,RB,BAL,12.0,0.0,,,,,,12.0,60.0,0.0,5.0,5.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,61.0,13.0,8.0
Justin Herbert,22.0,2020,QB,LAC,15.0,15.0,595.0,396.0,4336.0,31.0,10.0,55.0,234.0,5.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,41.0,314.84,314.84
Justin Jackson,24.0,2020,RB,LAC,9.0,4.0,,,,,,59.0,270.0,0.0,24.0,19.0,173.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,159.0,168.3,52.0,63.3,44.3
Justin Jefferson,21.0,2020,WR,MIN,16.0,14.0,,,,,,1.0,2.0,0.0,125.0,88.0,1400.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,145.0,,,114.0,125.0,46.0,272.2,184.2
Justin Tucker,31.0,2020,K,BAL,16.0,0.0,,,,,,,,,,,,,,15.0,14.0,9.0,9.0,5.0,3.0,29.0,26.0,53.0,52.0,,,,,,,,,,,,,,,,,,,,,,90.0,,,135.0,134.0,1.0,140.0,140.0
Justin Watson,24.0,2020,WR,TAM,11.0,2.0,,,,,,0.0,0.0,0.0,11.0,7.0,94.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,336.5,109.0,16.4,9.4
Juwan Johnson,24.0,2020,WR,NOR,7.0,4.0,,,,,,0.0,0.0,0.0,10.0,4.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.9
KJ Hamler,21.0,2020,WR,DEN,13.0,4.0,,,,,,9.0,40.0,0.0,56.0,30.0,381.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,91.0,86.1,56.1
Ka'imi Fairbairn,26.0,2020,K,HOU,16.0,0.0,,,,,,,,,,,,,,17.0,17.0,8.0,6.0,6.0,4.0,31.0,27.0,40.0,37.0,,,,,,,,,,,,,,,,,,,,,,213.0,,,234.0,220.8,13.0,122.0,122.0
Kaden Smith,23.0,2020,TE,NYG,15.0,12.0,,,,,,0.0,0.0,0.0,21.0,18.0,112.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,,,,382.5,61.0,27.2,9.2
Kahale Warring,23.0,2020,TE,HOU,7.0,0.0,,,,,,0.0,0.0,0.0,7.0,3.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,3.5
Kai Forbath,33.0,2020,K,LAR,2.0,0.0,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,280.0,,,,280.0,27.0,7.0,7.0
Kalen Ballage,25.0,2020,RB,2TM,11.0,2.0,,,,,,91.0,303.0,3.0,37.0,29.0,166.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,,,,435.0,108.0,91.9,62.9
Kalif Raymond,26.0,2020,WR,TEN,15.0,3.0,,,,,,1.0,-3.0,0.0,15.0,9.0,187.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,18.4
Kansas City Chiefs DST,,2020,DEF,KAN,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5733.0,1022.0,22.0,353.0,3779.0,29.0,1954.0,14.0,97.0,760.0,38.0,36.1,13.0,32.0,16.0,6.0,11.0,1.0,4.0,0.0,,176.0,,,179.0,183.8,9.0,102.0,102.0
Kareem Hunt,25.0,2020,RB,CLE,16.0,5.0,,,,,,198.0,841.0,6.0,51.0,38.0,304.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,53.0,58.0,26.0,214.5,176.5
Ke'Shawn Vaughn,23.0,2020,RB,TAM,10.0,0.0,,,,,,26.0,109.0,0.0,10.0,5.0,34.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,162.3,51.0,23.3,18.3
KeeSean Johnson,24.0,2020,WR,ARI,8.0,1.0,,,,,,0.0,0.0,0.0,23.0,15.0,173.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,,,,453.0,139.0,32.3,17.3
Keelan Cole,27.0,2020,WR,JAX,16.0,5.0,,,,,,1.0,2.0,0.0,88.0,55.0,642.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4,94.4
Keenan Allen,28.0,2020,WR,LAC,14.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,147.0,100.0,992.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,52.0,,,54.0,50.5,19.0,243.1,143.1
Keith Kirkwood,26.0,2020,WR,CAR,1.0,0.0,,,,,,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,1.3
Keith Smith,28.0,2020,RB,ATL,16.0,7.0,,,,,,4.0,7.0,0.0,15.0,11.0,59.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,6.6
Keke Coutee,23.0,2020,WR,HOU,8.0,4.0,,,,,,0.0,0.0,0.0,40.0,33.0,400.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,,,,449.0,137.0,83.0,50.0
Kendall Hinton,23.0,2020,WR,DEN,1.0,0.0,9.0,1.0,13.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.78,-2.78
Kendrick Bourne,25.0,2020,WR,SFO,15.0,5.0,,,,,,0.0,0.0,0.0,74.0,49.0,667.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,,,260.0,330.0,107.0,127.7,78.7
Kenjon Barner,31.0,2020,RB,TAM,6.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Kenny Golladay,27.0,2020,WR,DET,5.0,5.0,,,,,,0.0,0.0,0.0,32.0,20.0,338.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,27.0,26.0,7.0,65.8,45.8
Kenny Stills,28.0,2020,WR,HOU,10.0,0.0,,,,,,0.0,0.0,0.0,19.0,11.0,144.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,230.5,78.0,31.4,20.4
Kenyan Drake,26.0,2020,RB,ARI,15.0,13.0,,,,,,239.0,955.0,10.0,31.0,25.0,137.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,14.0,15.0,12.0,188.2,163.2
Kerryon Johnson,23.0,2020,RB,DET,16.0,2.0,,,,,,52.0,181.0,2.0,26.0,19.0,187.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,108.0,99.8,37.0,71.8,52.8
Kevin Rader,25.0,2020,TE,PIT,1.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
KhaDarel Hodge,25.0,2020,WR,CLE,9.0,0.0,,,,,,0.0,0.0,0.0,17.0,11.0,180.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,18.0
Khari Blasingame,24.0,2020,RB,TEN,15.0,7.0,,,,,,0.0,0.0,0.0,5.0,4.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.9
Kirk Cousins,32.0,2020,QB,MIN,16.0,16.0,516.0,349.0,4265.0,35.0,13.0,32.0,156.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,,,180.0,166.7,22.0,288.2,288.2
Kyle Allen,24.0,2020,QB,WAS,4.0,4.0,87.0,60.0,610.0,4.0,1.0,7.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,,,,383.5,53.0,45.0,45.0
Kyle Juszczyk,29.0,2020,RB,SFO,16.0,15.0,,,,,,17.0,64.0,2.0,29.0,19.0,202.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,,,,318.0,2.0,79.6,60.6
Kyle Rudolph,31.0,2020,TE,MIN,12.0,12.0,,,,,,0.0,0.0,0.0,37.0,28.0,334.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,,,236.0,212.0,25.0,65.4,37.4
Kyler Murray,23.0,2020,QB,ARI,16.0,16.0,558.0,375.0,3971.0,26.0,12.0,133.0,819.0,11.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,59.0,58.5,4.0,368.74,368.74
La'Mical Perine,22.0,2020,RB,NYJ,10.0,0.0,,,,,,64.0,232.0,2.0,15.0,11.0,63.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,280.0,83.0,52.5,41.5
Lamar Jackson,23.0,2020,QB,BAL,15.0,15.0,376.0,242.0,2757.0,26.0,9.0,159.0,1005.0,7.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,21.0,21.0,2.0,318.78,318.78
Lamar Miller,29.0,2020,RB,CHI,1.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,59.0,2.6,0.6
Laquon Treadwell,25.0,2020,WR,ATL,5.0,0.0,,,,,,0.0,0.0,0.0,7.0,6.0,49.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,16.9
Larry Fitzgerald,37.0,2020,WR,ARI,13.0,13.0,,,,,,0.0,0.0,0.0,72.0,54.0,409.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,,,211.0,182.8,67.0,100.9,46.9
Las Vegas Raiders DST,,2020,DEF,LVR,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,6225.0,1039.0,15.0,381.0,4212.0,28.0,2013.0,24.0,95.0,915.0,44.0,50.3,8.4,21.0,10.0,5.0,8.0,0.0,0.0,0.0,,242.0,,,,242.0,21.0,51.0,51.0
Latavius Murray,30.0,2020,RB,NOR,15.0,7.0,,,,,,146.0,656.0,4.0,26.0,23.0,176.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,88.0,107.5,41.0,134.2,111.2
Laviska Shenault Jr.,22.0,2020,WR,JAX,14.0,12.0,,,,,,18.0,91.0,0.0,79.0,58.0,600.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,221.5,75.0,157.1,99.1
Lawrence Cager,23.0,2020,WR,NYJ,2.0,1.0,,,,,,0.0,0.0,0.0,6.0,2.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,3.5
Le'Veon Bell,28.0,2020,RB,2TM,11.0,4.0,,,,,,82.0,328.0,2.0,20.0,16.0,138.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,32.0,37.8,19.0,72.6,56.6
LeSean McCoy,32.0,2020,RB,TAM,10.0,0.0,,,,,,10.0,31.0,0.0,19.0,15.0,101.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,,,241.0,214.0,64.0,28.2,13.2
LeVante Bellamy,24.0,2020,RB,DEN,5.0,0.0,,,,,,4.0,11.0,0.0,1.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,,,,405.0,102.0,2.6,1.6
Lee Smith,33.0,2020,TE,BUF,10.0,2.0,,,,,,0.0,0.0,0.0,6.0,4.0,35.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,15.5
Leonard Fournette,25.0,2020,RB,TAM,13.0,3.0,,,,,,97.0,367.0,6.0,47.0,36.0,233.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,50.0,59.3,27.0,132.0,96.0
Levine Toilolo,29.0,2020,TE,NYG,16.0,2.0,,,,,,0.0,0.0,0.0,6.0,5.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,4.6
Lil'Jordan Humphrey,22.0,2020,WR,NOR,3.0,1.0,,,,,,0.0,0.0,0.0,5.0,3.0,46.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,,,,323.0,105.0,13.6,10.6
Logan Cooke,25.0,2020,K,JAX,14.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Logan Thomas,29.0,2020,TE,WAS,16.0,15.0,1.0,1.0,28.0,0.0,0.0,3.0,5.0,0.0,110.0,72.0,670.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,49.0,176.62,104.62
Logan Woodside,25.0,2020,QB,TEN,6.0,0.0,3.0,1.0,7.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28
Los Angeles Chargers DST,,2020,DEF,LAC,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,5495.0,997.0,19.0,324.0,3578.0,29.0,1917.0,17.0,94.0,869.0,26.0,43.5,10.0,27.0,12.0,7.0,5.0,1.0,2.0,0.0,,179.0,,,190.0,187.5,10.0,79.0,79.0
Los Angeles Rams DST,,2020,DEF,LAR,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,4511.0,989.0,22.0,280.0,3051.0,17.0,1460.0,12.0,78.0,582.0,19.0,27.9,12.0,53.0,14.0,8.0,12.0,1.0,4.0,0.0,,197.0,,,175.0,189.5,11.0,123.0,123.0
Luke Stocker,32.0,2020,TE,ATL,16.0,13.0,,,,,,0.0,0.0,0.0,11.0,7.0,63.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,6.3
Luke Willson,30.0,2020,TE,BAL,3.0,0.0,,,,,,0.0,0.0,0.0,3.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,359.0,56.0,2.2,1.2
Lynn Bowden Jr.,23.0,2020,WR,MIA,10.0,4.0,2.0,1.0,32.0,0.0,0.0,9.0,32.0,0.0,37.0,28.0,211.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,251.0,83.0,53.58,25.58
Mack Hollins,27.0,2020,WR,MIA,16.0,2.0,,,,,,0.0,0.0,0.0,25.0,16.0,176.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6,21.6
Malcolm Brown,27.0,2020,RB,LAR,16.0,0.0,,,,,,101.0,419.0,5.0,33.0,23.0,162.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,229.0,71.0,109.1,86.1
Malcolm Perry,23.0,2020,WR,MIA,9.0,2.0,,,,,,3.0,5.0,0.0,13.0,9.0,92.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,450.0,138.0,22.7,13.7
Malik Taylor,25.0,2020,WR,GNB,15.0,1.0,,,,,,1.0,9.0,0.0,6.0,5.0,66.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,,,,268.0,87.0,18.5,13.5
Marcedes Lewis,36.0,2020,TE,GNB,15.0,15.0,,,,,,0.0,0.0,0.0,17.0,10.0,107.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,321.0,48.0,38.7,28.7
Marcus Baugh,26.0,2020,TE,WAS,8.0,1.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.2
Marcus Johnson,26.0,2020,WR,IND,11.0,3.0,,,,,,0.0,0.0,0.0,28.0,14.0,255.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,25.5
Marcus Kemp,25.0,2020,WR,KAN,10.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,399.0,129.0,2.1,1.1
Marcus Mariota,27.0,2020,QB,LVR,1.0,0.0,28.0,17.0,226.0,1.0,1.0,9.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,45.0,25.84,25.84
Mark Andrews,25.0,2020,TE,BAL,14.0,2.0,,,,,,0.0,0.0,0.0,88.0,58.0,701.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,46.0,42.3,4.0,166.1,108.1
Mark Ingram,31.0,2020,RB,BAL,11.0,9.0,,,,,,72.0,299.0,2.0,8.0,6.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,52.0,55.0,25.0,52.9,46.9
Marlon Mack,24.0,2020,RB,IND,1.0,1.0,,,,,,4.0,26.0,0.0,3.0,3.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,83.0,99.3,36.0,8.6,5.6
Marquez Callaway,22.0,2020,WR,NOR,11.0,3.0,,,,,,0.0,0.0,0.0,27.0,21.0,213.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,495.0,148.0,42.3,21.3
Marquez Valdes-Scantling,26.0,2020,WR,GNB,16.0,12.0,,,,,,4.0,13.0,0.0,63.0,33.0,690.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,287.5,94.0,137.3,104.3
Marquise Brown,23.0,2020,WR,BAL,16.0,14.0,,,,,,1.0,1.0,0.0,100.0,58.0,769.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,68.0,69.8,27.0,183.0,125.0
Marvin Hall,27.0,2020,WR,2TM,12.0,6.0,,,,,,1.0,1.0,0.0,32.0,18.0,302.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3,42.3
Marvin Jones,30.0,2020,WR,DET,16.0,16.0,,,,,,0.0,0.0,0.0,115.0,76.0,978.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,90.0,90.0,35.0,227.8,151.8
Mason Crosby,36.0,2020,K,GNB,16.0,0.0,,,,,,,,,,,,,,7.0,7.0,5.0,5.0,4.0,4.0,16.0,16.0,63.0,59.0,,,,,,,,,,,,,,,,,,,,,,189.0,,,231.0,223.3,14.0,112.0,112.0
Mason Rudolph,25.0,2020,QB,PIT,5.0,1.0,43.0,25.0,324.0,2.0,1.0,7.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,,,,348.5,47.0,18.36,18.36
Mason Schreck,27.0,2020,TE,CIN,14.0,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Matt Barkley,30.0,2020,QB,BUF,5.0,0.0,21.0,11.0,197.0,1.0,1.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,,,,279.0,38.0,9.28,9.28
